,FeatureNames,Saliency
27,Cytoplasm.Cytoplasm_Intensity_MassDisplacement_ER,0.0017839605
785,Nuclei.Nuclei_Granularity_3_AGP,0.0017661313
1086,Cytoplasm.Cytoplasm_Granularity_5_RNA,0.001765861
1322,Cells.Cells_Correlation_RWC_Mito_AGP,0.0017623099
1012,Cytoplasm.Cytoplasm_Intensity_MADIntensity_AGP,0.0017549588
190,Nuclei.Nuclei_AreaShape_Area,0.0017441644
386,Nuclei.Nuclei_Granularity_11_AGP,0.0017417271
180,Cells.Cells_AreaShape_Zernike_8_6,0.0017383554
204,Cells.Cells_RadialDistribution_RadialCV_RNA_1of4,0.0017352089
1148,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4,0.0017287452
834,Cells.Cells_RadialDistribution_RadialCV_ER_4of4,0.0017261236
153,Nuclei.Nuclei_AreaShape_Extent,0.0017050912
127,Nuclei.Nuclei_Granularity_10_ER,0.0017046436
957,Nuclei.Nuclei_Correlation_RWC_RNA_AGP,0.0017045373
1058,Nuclei.Nuclei_Granularity_9_AGP,0.001696333
921,Nuclei.Nuclei_Granularity_9_DNA,0.0016956871
521,Nuclei.Nuclei_RadialDistribution_MeanFrac_Mito_2of4,0.001687758
340,Nuclei.Nuclei_AreaShape_Zernike_4_4,0.0016835316
194,Cytoplasm.Cytoplasm_Granularity_5_Mito,0.0016801605
73,Cells.Cells_Correlation_RWC_AGP_Mito,0.0016739159
206,Cytoplasm.Cytoplasm_Granularity_2_AGP,0.0016713712
850,Cells.Cells_AreaShape_FormFactor,0.0016679494
249,Cells.Cells_RadialDistribution_RadialCV_AGP_1of4,0.0016667296
1156,Nuclei.Nuclei_Intensity_StdIntensity_AGP,0.001658417
74,Cytoplasm.Cytoplasm_Intensity_MADIntensity_Brightfield,0.0016480666
1192,Nuclei.Nuclei_AreaShape_Zernike_8_4,0.001645396
214,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_1of4,0.0016372595
629,Nuclei.Nuclei_Intensity_MADIntensity_DNA,0.0016303157
1059,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_AGP,0.0016222817
1050,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_AGP_4of4,0.0016181662
613,Nuclei.Nuclei_AreaShape_Zernike_4_2,0.0016119488
1200,Cytoplasm.Cytoplasm_Correlation_Correlation_ER_RNA,0.0016069068
144,Cytoplasm.Cytoplasm_Granularity_3_RNA,0.0016002569
925,Cells.Cells_AreaShape_Zernike_4_4,0.0015957889
253,Nuclei.Nuclei_AreaShape_Zernike_8_0,0.0015946031
458,Cells.Cells_Intensity_StdIntensityEdge_Mito,0.0015939
797,Cells.Cells_Correlation_RWC_Mito_ER,0.0015825017
697,Nuclei.Nuclei_Correlation_RWC_DNA_RNA,0.0015656474
1188,Nuclei.Nuclei_Granularity_7_DNA,0.0015607061
1118,Cells.Cells_Granularity_8_Mito,0.0015603126
96,Cytoplasm.Cytoplasm_Correlation_RWC_Brightfield_ER,0.0015529665
474,Cells.Cells_Intensity_MinIntensity_ER,0.0015476651
134,Cells.Cells_Granularity_1_ER,0.0015468507
597,Nuclei.Nuclei_AreaShape_Orientation,0.0015438747
1242,Nuclei.Nuclei_Granularity_4_Mito,0.0015386785
811,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_4of4,0.0015359214
1222,Cells.Cells_RadialDistribution_RadialCV_AGP_3of4,0.0015301938
310,Nuclei.Nuclei_RadialDistribution_MeanFrac_DNA_2of4,0.0015242844
1104,Cells.Cells_Granularity_6_AGP,0.0015208028
404,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_Mito_1of4,0.0015175315
761,Cells.Cells_RadialDistribution_MeanFrac_AGP_3of4,0.001515001
722,Cells.Cells_Granularity_6_ER,0.0015095448
773,Nuclei.Nuclei_Correlation_RWC_RNA_Brightfield,0.0015066257
958,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.0014934764
997,Nuclei.Nuclei_Granularity_6_Mito,0.0014906637
1254,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,0.0014901885
1028,Nuclei.Nuclei_RadialDistribution_FracAtD_Mito_4of4,0.0014883649
934,Nuclei.Nuclei_Granularity_8_DNA,0.0014806788
1159,Cells.Cells_Correlation_K_RNA_AGP,0.0014700409
168,Cytoplasm.Cytoplasm_Granularity_5_ER,0.0014686234
1288,Nuclei.Nuclei_Correlation_RWC_Brightfield_RNA,0.0014539738
444,Cytoplasm.Cytoplasm_Correlation_Manders_DNA_RNA,0.0014415993
788,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_DNA,0.0014400281
6,Cells.Cells_Correlation_Overlap_DNA_RNA,0.0014340241
456,Cytoplasm.Cytoplasm_Intensity_MADIntensity_Mito,0.0014340192
676,Nuclei.Nuclei_RadialDistribution_FracAtD_ER_2of4,0.001428431
1038,Nuclei.Nuclei_Correlation_Overlap_ER_RNA,0.0014236126
642,Cells.Cells_AreaShape_Zernike_8_4,0.0014233608
763,Cytoplasm.Cytoplasm_Correlation_RWC_DNA_RNA,0.0014207909
966,Cytoplasm.Cytoplasm_AreaShape_Zernike_9_7,0.0014173354
531,Cytoplasm.Cytoplasm_Granularity_8_ER,0.0014151259
1006,Nuclei.Nuclei_Correlation_RWC_RNA_DNA,0.0014120346
550,Nuclei.Nuclei_RadialDistribution_FracAtD_ER_3of4,0.0014114223
926,Nuclei.Nuclei_Correlation_Correlation_ER_RNA,0.0014106627
374,Nuclei.Nuclei_AreaShape_MinFeretDiameter,0.0014095841
46,Cytoplasm.Cytoplasm_Intensity_MinIntensityEdge_ER,0.0014089488
1095,Cells.Cells_Granularity_10_ER,0.0014081358
564,Nuclei.Nuclei_Granularity_1_AGP,0.0014067875
1187,Nuclei.Nuclei_Granularity_12_AGP,0.0014064269
673,Nuclei.Nuclei_Correlation_K_AGP_ER,0.0014040567
808,Nuclei.Nuclei_Correlation_RWC_Brightfield_DNA,0.0014036152
441,Nuclei.Nuclei_Granularity_10_DNA,0.0014005532
356,Cytoplasm.Cytoplasm_Intensity_StdIntensity_Brightfield,0.0013994335
255,Nuclei.Nuclei_Correlation_K_RNA_DNA,0.001396389
1127,Cells.Cells_AreaShape_Zernike_2_2,0.0013944466
734,Cells.Cells_Correlation_RWC_DNA_Brightfield,0.0013935892
270,Nuclei.Nuclei_Correlation_Correlation_DNA_ER,0.0013892846
1082,Cells.Cells_Correlation_K_DNA_AGP,0.0013825821
1065,Cytoplasm.Cytoplasm_AreaShape_Zernike_6_0,0.0013774666
303,Nuclei.Nuclei_Intensity_MeanIntensityEdge_DNA,0.0013679237
774,Cells.Cells_Correlation_Manders_DNA_ER,0.001367274
1223,Nuclei.Nuclei_AreaShape_Zernike_8_2,0.0013660096
745,Cytoplasm.Cytoplasm_Intensity_MinIntensity_ER,0.0013639112
13,Nuclei.Nuclei_Correlation_Overlap_AGP_Brightfield,0.0013621014
1174,Cells.Cells_Granularity_3_RNA,0.0013556561
478,Nuclei.Nuclei_Granularity_5_Brightfield,0.0013536083
1003,Nuclei.Nuclei_RadialDistribution_RadialCV_AGP_4of4,0.0013466803
721,Cells.Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.0013407123
233,Cytoplasm.Cytoplasm_Granularity_3_Brightfield,0.0013383727
330,Cytoplasm.Cytoplasm_Granularity_1_ER,0.0013327684
183,Cells.Cells_RadialDistribution_RadialCV_Brightfield_4of4,0.0013310948
557,Nuclei.Nuclei_Intensity_LowerQuartileIntensity_DNA,0.0013254854
914,Cells.Cells_AreaShape_Orientation,0.0013185301
609,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,0.0013181196
489,Nuclei.Nuclei_Granularity_1_RNA,0.0013133556
307,Cells.Cells_RadialDistribution_MeanFrac_Brightfield_1of4,0.0013079209
154,Cytoplasm.Cytoplasm_Correlation_Manders_DNA_ER,0.0013050786
367,Cells.Cells_RadialDistribution_RadialCV_Brightfield_2of4,0.0013048747
216,Nuclei.Nuclei_Correlation_RWC_Mito_AGP,0.0012989233
75,Cells.Cells_Correlation_RWC_DNA_AGP,0.001298435
354,Cytoplasm.Cytoplasm_AreaShape_Zernike_7_5,0.0012848789
562,Cells.Cells_Correlation_RWC_RNA_Mito,0.0012811134
172,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_RNA,0.0012777337
1022,Nuclei.Nuclei_Correlation_RWC_AGP_Mito,0.0012746608
1194,Cells.Cells_RadialDistribution_MeanFrac_Brightfield_2of4,0.001271453
742,Nuclei.Nuclei_Granularity_2_RNA,0.0012657574
82,Cytoplasm.Cytoplasm_Intensity_MinIntensity_RNA,0.0012656575
23,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_2of4,0.0012599512
263,Cytoplasm.Cytoplasm_Granularity_8_AGP,0.0012560175
76,Nuclei.Nuclei_Correlation_K_AGP_Brightfield,0.0012551793
219,Cells.Cells_Correlation_RWC_AGP_Brightfield,0.0012495602
862,Cells.Cells_Granularity_8_ER,0.001242502
358,Cells.Cells_Correlation_RWC_AGP_ER,0.0012398923
968,Cytoplasm.Cytoplasm_Granularity_3_Mito,0.0012301587
548,Cells.Cells_AreaShape_EulerNumber,0.0012289814
517,Cells.Cells_RadialDistribution_RadialCV_RNA_3of4,0.0012277659
661,Cells.Cells_AreaShape_Zernike_7_3,0.0012264667
350,Cytoplasm.Cytoplasm_Granularity_7_Mito,0.0012255551
440,Cells.Cells_Granularity_7_AGP,0.0012236317
805,Cells.Cells_Granularity_9_AGP,0.0012180804
1280,Nuclei.Nuclei_AreaShape_Zernike_9_3,0.0012146919
1063,Cytoplasm.Cytoplasm_Correlation_RWC_AGP_DNA,0.0012142438
896,Cells.Cells_Correlation_RWC_DNA_ER,0.0012131693
1078,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_DNA_3of4,0.0012100025
859,Nuclei.Nuclei_AreaShape_Zernike_9_5,0.0012064708
972,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_RNA_3of4,0.0012008026
366,Cytoplasm.Cytoplasm_Granularity_1_AGP,0.0012007242
9,Cells.Cells_RadialDistribution_RadialCV_DNA_4of4,0.0011912487
537,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,0.0011881666
818,Nuclei.Nuclei_Correlation_Manders_RNA_DNA,0.001187724
654,Nuclei.Nuclei_Correlation_RWC_Mito_Brightfield,0.0011853134
291,Cells.Cells_RadialDistribution_FracAtD_ER_1of4,0.0011810947
623,Cells.Cells_Correlation_RWC_ER_Mito,0.0011804432
429,Cytoplasm.Cytoplasm_AreaShape_Orientation,0.0011798383
1197,Nuclei.Nuclei_Granularity_3_Brightfield,0.0011717457
955,Cytoplasm.Cytoplasm_Granularity_4_Mito,0.0011710195
364,Cytoplasm.Cytoplasm_AreaShape_FormFactor,0.0011696063
815,Cytoplasm.Cytoplasm_Correlation_RWC_AGP_RNA,0.0011659146
