,SaliencyV0,SaliencyV1,SaliencyV2,SaliencyV4,TopYfeats
18,0.054652255,0.2886887,0.1984755,0.34334093,"Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4,Nuclei.Nuclei_AreaShape_Zernike_6_6,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_ER,Cells.Cells_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
19,0.059719853,0.13732779,0.17482673,0.19704765,"Cytoplasm.Cytoplasm_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4,Nuclei.Nuclei_AreaShape_Zernike_6_6,Cells.Cells_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
20,0.095498815,0.5392541,0.38067752,0.6347529,"Nuclei.Nuclei_AreaShape_Zernike_6_6,Nuclei.Nuclei_Granularity_8_DNA,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4,Cells.Cells_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
21,0.1348458,0.45739076,0.14577876,0.5922365,"Nuclei.Nuclei_Correlation_RWC_Mito_AGP,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_ER,Cells.Cells_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Cytoplasm.Cytoplasm_Correlation_RWC_DNA_AGP"
22,0.022225225,0.12400115,0.22281039,0.14622638,"Nuclei.Nuclei_Correlation_RWC_Mito_AGP,Cells.Cells_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_AreaShape_Zernike_6_6"
23,0.071629204,0.40870452,0.2984727,0.48033372,"Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei.Nuclei_AreaShape_Zernike_6_6,Cells.Cells_Intensity_MaxIntensity_ER"
24,0.12056242,0.5717872,0.30310813,0.6923496,"Nuclei.Nuclei_Correlation_RWC_Mito_AGP,Nuclei.Nuclei_Granularity_8_DNA,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_ER,Cells.Cells_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
25,0.049301926,0.19173625,0.26435503,0.24103817,"Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_3of4,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Cells.Cells_Intensity_MaxIntensity_ER"
26,0.108850874,0.61405873,0.05863847,0.7229096,"Nuclei.Nuclei_Granularity_8_DNA,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4,Cells.Cells_Intensity_MaxIntensity_ER,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4"
27,0.037858777,0.13408561,0.23270766,0.17194438,"Cytoplasm.Cytoplasm_Intensity_MaxIntensity_ER,Cells.Cells_Intensity_MaxIntensity_ER,Nuclei.Nuclei_Correlation_RWC_Mito_AGP,Nuclei.Nuclei_AreaShape_Zernike_6_6,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_1of4"
