,FeatureNames,Saliency
209,Cytoplasm.Cytoplasm_Granularity_9_Mito,0.0006182174
795,Cytoplasm.Cytoplasm_Granularity_3_AGP,0.00061767414
182,Cells.Cells_Intensity_UpperQuartileIntensity_DNA,0.0006161482
1173,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_1of4,0.00060975587
404,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_Mito_1of4,0.00060948153
948,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.0006082665
407,Cytoplasm.Cytoplasm_Granularity_7_RNA,0.0006065547
116,Cells.Cells_RadialDistribution_RadialCV_Mito_4of4,0.0006061663
934,Nuclei.Nuclei_Granularity_8_DNA,0.00060484296
1182,Cells.Cells_Correlation_Correlation_DNA_ER,0.0006046214
875,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_AGP_4of4,0.0006039307
704,Cells.Cells_Intensity_StdIntensity_Brightfield,0.00060209533
694,Nuclei.Nuclei_AreaShape_Zernike_6_0,0.0006002076
9,Cells.Cells_RadialDistribution_RadialCV_DNA_4of4,0.00059798005
1156,Nuclei.Nuclei_Intensity_StdIntensity_AGP,0.00059706817
774,Cells.Cells_Correlation_Manders_DNA_ER,0.00059407006
580,Nuclei.Nuclei_AreaShape_Zernike_7_5,0.0005938791
353,Cytoplasm.Cytoplasm_Correlation_RWC_ER_AGP,0.0005927829
401,Nuclei.Nuclei_Correlation_Correlation_DNA_Mito,0.00059244625
798,Nuclei.Nuclei_RadialDistribution_FracAtD_DNA_4of4,0.00058842736
519,Cytoplasm.Cytoplasm_Correlation_RWC_ER_Mito,0.0005842399
1136,Cytoplasm.Cytoplasm_Granularity_4_Brightfield,0.0005831347
956,Nuclei.Nuclei_RadialDistribution_MeanFrac_DNA_1of4,0.00057934376
254,Nuclei.Nuclei_AreaShape_Zernike_7_3,0.0005745999
309,Nuclei.Nuclei_Intensity_StdIntensityEdge_AGP,0.00057274685
783,Cells.Cells_Correlation_RWC_ER_DNA,0.0005722735
470,Cytoplasm.Cytoplasm_Correlation_RWC_Mito_ER,0.00057121395
814,Cytoplasm.Cytoplasm_Correlation_RWC_AGP_Mito,0.00056867365
1023,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_3of4,0.000567904
1200,Cytoplasm.Cytoplasm_Correlation_Correlation_ER_RNA,0.00056112756
676,Nuclei.Nuclei_RadialDistribution_FracAtD_ER_2of4,0.0005596874
17,Cytoplasm.Cytoplasm_Intensity_MADIntensity_RNA,0.00055714545
327,Cytoplasm.Cytoplasm_Intensity_MADIntensity_DNA,0.00054805714
377,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.00054568093
1198,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_4of4,0.000542917
1282,Cells.Cells_RadialDistribution_RadialCV_Mito_3of4,0.0005415428
350,Cytoplasm.Cytoplasm_Granularity_7_Mito,0.000540781
112,Cytoplasm.Cytoplasm_AreaShape_Zernike_0_0,0.00054024387
449,Nuclei.Nuclei_Intensity_StdIntensityEdge_DNA,0.0005371136
420,Cells.Cells_RadialDistribution_RadialCV_Brightfield_1of4,0.0005371041
152,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_Brightfield_2of4,0.0005365049
33,Cytoplasm.Cytoplasm_AreaShape_Extent,0.0005360401
708,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_DNA_3of4,0.0005355188
720,Nuclei.Nuclei_Correlation_Overlap_DNA_ER,0.0005352515
931,Cytoplasm.Cytoplasm_AreaShape_Zernike_8_8,0.000533144
859,Nuclei.Nuclei_AreaShape_Zernike_9_5,0.0005280634
996,Nuclei.Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.0005269439
815,Cytoplasm.Cytoplasm_Correlation_RWC_AGP_RNA,0.0005265818
214,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_1of4,0.0005265417
788,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_DNA,0.00052616955
512,Cells.Cells_RadialDistribution_RadialCV_Mito_2of4,0.0005252263
1035,Cytoplasm.Cytoplasm_Granularity_8_Mito,0.0005160866
12,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_DNA_4of4,0.0005148681
403,Cells.Cells_RadialDistribution_RadialCV_ER_2of4,0.0005141553
241,Cytoplasm.Cytoplasm_AreaShape_Zernike_9_9,0.0005124321
310,Nuclei.Nuclei_RadialDistribution_MeanFrac_DNA_2of4,0.0005119633
1183,Nuclei.Nuclei_Granularity_6_DNA,0.00051158044
98,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_Brightfield_4of4,0.0005115665
280,Cytoplasm.Cytoplasm_Correlation_Overlap_DNA_RNA,0.00051019574
321,Nuclei.Nuclei_RadialDistribution_RadialCV_Brightfield_2of4,0.00050746766
421,Cells.Cells_RadialDistribution_RadialCV_ER_3of4,0.00050705246
780,Cells.Cells_AreaShape_Solidity,0.0005052079
942,Cytoplasm.Cytoplasm_Intensity_StdIntensity_AGP,0.00050292746
489,Nuclei.Nuclei_Granularity_1_RNA,0.00050021365
520,Nuclei.Nuclei_RadialDistribution_MeanFrac_ER_3of4,0.00049991393
373,Nuclei.Nuclei_Correlation_RWC_AGP_RNA,0.00049971277
170,Cytoplasm.Cytoplasm_Granularity_1_RNA,0.00049925776
673,Nuclei.Nuclei_Correlation_K_AGP_ER,0.00049802236
549,Cells.Cells_Correlation_Overlap_DNA_ER,0.0004977704
581,Nuclei.Nuclei_RadialDistribution_MeanFrac_AGP_2of4,0.0004969747
1210,Cells.Cells_Granularity_4_Brightfield,0.0004967528
584,Nuclei.Nuclei_RadialDistribution_MeanFrac_Brightfield_1of4,0.0004947421
1078,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_DNA_3of4,0.0004933778
1041,Nuclei.Nuclei_Correlation_Manders_RNA_AGP,0.0004919085
1184,Cytoplasm.Cytoplasm_Granularity_6_ER,0.00049162586
476,Nuclei.Nuclei_Intensity_MADIntensity_Brightfield,0.00049033674
974,Nuclei.Nuclei_Correlation_RWC_ER_DNA,0.0004898448
105,Cells.Cells_Correlation_Manders_ER_RNA,0.00048953725
276,Cells.Cells_Intensity_LowerQuartileIntensity_DNA,0.0004889078
563,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_DNA_1of4,0.00048860954
629,Nuclei.Nuclei_Intensity_MADIntensity_DNA,0.00048698462
637,Cells.Cells_AreaShape_Zernike_4_2,0.00048476784
