,SaliencyV0,SaliencyV1,SaliencyV2,SaliencyV4,TopYfeats
27,0.20584664,0.65058345,0.22703825,0.85643005,"Nuclei.Nuclei_Granularity_1_Brightfield,Cells.Cells_Granularity_1_Brightfield,Cytoplasm.Cytoplasm_Granularity_1_Brightfield,Cytoplasm.Cytoplasm_Intensity_MinIntensity_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4"
28,0.30808678,0.74698234,0.19624048,1.0550691,"Nuclei.Nuclei_Granularity_1_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4,Cytoplasm.Cytoplasm_Granularity_1_Brightfield,Cells.Cells_Granularity_1_Brightfield,Nuclei.Nuclei_Correlation_RWC_Mito_RNA"
29,0.65684456,0.42996225,0.12664753,1.0868068,"Nuclei.Nuclei_Granularity_1_Brightfield,Cells.Cells_Granularity_1_Brightfield,Cytoplasm.Cytoplasm_Intensity_MinIntensity_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4,Cytoplasm.Cytoplasm_Granularity_1_Brightfield"
30,0.2571187,0.7813601,0.24864091,1.0384789,"Cells.Cells_Granularity_1_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4,Cytoplasm.Cytoplasm_Intensity_MinIntensity_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_ER_3of4,Cytoplasm.Cytoplasm_Granularity_1_Brightfield"
31,0.3127086,0.76211566,0.59613955,1.0748242,"Cells.Cells_Granularity_1_Brightfield,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Cytoplasm.Cytoplasm_Granularity_1_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4,Nuclei.Nuclei_RadialDistribution_RadialCV_ER_3of4"
32,0.19796734,0.5502331,0.6330966,0.7482005,"Cytoplasm.Cytoplasm_Intensity_MinIntensity_Brightfield,Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Cells.Cells_Granularity_1_Brightfield,Cytoplasm.Cytoplasm_Granularity_1_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4"
33,0.30883938,0.7814578,0.3360297,1.0902972,"Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Nuclei.Nuclei_RadialDistribution_RadialCV_ER_3of4,Cytoplasm.Cytoplasm_Intensity_MinIntensity_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4,Cytoplasm.Cytoplasm_Granularity_1_Brightfield"
34,0.51206475,0.29938248,0.19748583,0.81144726,"Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Cells.Cells_Intensity_MinIntensity_Brightfield,Cytoplasm.Cytoplasm_Granularity_1_Brightfield,Cytoplasm.Cytoplasm_Intensity_MinIntensity_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4"
35,0.18735804,0.5121388,0.72040784,0.6994968,"Nuclei.Nuclei_Correlation_RWC_Mito_RNA,Cytoplasm.Cytoplasm_Intensity_MinIntensity_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_ER_3of4,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4,Cytoplasm.Cytoplasm_Granularity_1_Brightfield"
36,0.20554577,0.6778255,0.31860745,0.8833713,"Nuclei.Nuclei_Granularity_1_Brightfield,Cells.Cells_Granularity_1_Brightfield,Cytoplasm.Cytoplasm_Intensity_MinIntensity_Brightfield,Cytoplasm.Cytoplasm_Granularity_1_Brightfield,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4"
