,FeatureNames,Saliency
622,Cytoplasm.Cytoplasm_Correlation_K_AGP_DNA,0.0006819159
1022,Nuclei.Nuclei_Correlation_RWC_AGP_Mito,0.0006795218
654,Nuclei.Nuclei_Correlation_RWC_Mito_Brightfield,0.00067441026
1056,Nuclei.Nuclei_RadialDistribution_FracAtD_Brightfield_1of4,0.00066935725
210,Cells.Cells_Granularity_1_Mito,0.0006685179
980,Cytoplasm.Cytoplasm_Correlation_Overlap_DNA_Mito,0.00066180946
791,Nuclei.Nuclei_RadialDistribution_MeanFrac_Mito_3of4,0.00066097075
945,Nuclei.Nuclei_Intensity_IntegratedIntensityEdge_Brightfield,0.0006557455
1174,Cells.Cells_Granularity_3_RNA,0.00065353984
984,Nuclei.Nuclei_RadialDistribution_FracAtD_Mito_3of4,0.0006512032
1168,Nuclei.Nuclei_AreaShape_Zernike_5_5,0.00064995384
10,Nuclei.Nuclei_RadialDistribution_FracAtD_RNA_1of4,0.00064830534
1078,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_DNA_3of4,0.0006432818
216,Nuclei.Nuclei_Correlation_RWC_Mito_AGP,0.0006410697
988,Cytoplasm.Cytoplasm_Granularity_1_Mito,0.0006356391
662,Cells.Cells_Intensity_StdIntensityEdge_Brightfield,0.0006353567
998,Cytoplasm.Cytoplasm_Correlation_RWC_ER_Brightfield,0.00063328515
742,Nuclei.Nuclei_Granularity_2_RNA,0.00063319644
1152,Cytoplasm.Cytoplasm_Granularity_15_ER,0.00062268047
364,Cytoplasm.Cytoplasm_AreaShape_FormFactor,0.0006209732
932,Cells.Cells_AreaShape_Zernike_8_2,0.0006196723
689,Nuclei.Nuclei_Correlation_RWC_ER_AGP,0.0006196246
676,Nuclei.Nuclei_RadialDistribution_FracAtD_ER_2of4,0.00060320424
778,Nuclei.Nuclei_Intensity_LowerQuartileIntensity_ER,0.0006029227
472,Nuclei.Nuclei_Correlation_RWC_ER_Brightfield,0.00060288823
1010,Nuclei.Nuclei_Granularity_6_ER,0.0006022505
9,Cells.Cells_RadialDistribution_RadialCV_DNA_4of4,0.0006012006
532,Nuclei.Nuclei_Granularity_4_ER,0.0005997766
964,Nuclei.Nuclei_Granularity_1_Mito,0.0005974677
29,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_Brightfield_3of4,0.0005914463
1247,Cytoplasm.Cytoplasm_Correlation_Manders_ER_RNA,0.00059084455
