,FeatureNames,Saliency
664,Nuclei.Nuclei_Correlation_Manders_RNA_Mito,0.0002312936
405,Nuclei.Nuclei_Granularity_8_Brightfield,0.00023034344
652,Nuclei.Nuclei_Correlation_K_RNA_Brightfield,0.00023003304
937,Nuclei.Nuclei_Correlation_RWC_Brightfield_ER,0.0002295458
198,Nuclei.Nuclei_Correlation_RWC_DNA_AGP,0.00022916187
360,Cytoplasm.Cytoplasm_Correlation_K_AGP_ER,0.00022854122
722,Cells.Cells_Granularity_6_ER,0.00022850918
1044,Cells.Cells_AreaShape_Eccentricity,0.00022810439
378,Nuclei.Nuclei_Correlation_RWC_DNA_Brightfield,0.00022803857
690,Cells.Cells_Granularity_12_Mito,0.00022784199
193,Nuclei.Nuclei_RadialDistribution_FracAtD_DNA_1of4,0.00022774535
1104,Cells.Cells_Granularity_6_AGP,0.00022754645
199,Nuclei.Nuclei_RadialDistribution_FracAtD_Mito_1of4,0.00022704696
451,Cytoplasm.Cytoplasm_Intensity_MinIntensityEdge_DNA,0.00022703245
887,Nuclei.Nuclei_Correlation_Overlap_Mito_RNA,0.00022676155
17,Cytoplasm.Cytoplasm_Intensity_MADIntensity_RNA,0.00022618126
112,Cytoplasm.Cytoplasm_AreaShape_Zernike_0_0,0.00022518917
284,Cells.Cells_AreaShape_Zernike_9_1,0.00022512085
281,Cytoplasm.Cytoplasm_Correlation_Manders_ER_Brightfield,0.00022479791
1261,Nuclei.Nuclei_Granularity_5_ER,0.00022248267
577,Cells.Cells_Correlation_Manders_Brightfield_ER,0.00022210542
1228,Cytoplasm.Cytoplasm_Granularity_14_AGP,0.00022210125
879,Nuclei.Nuclei_Intensity_MeanIntensityEdge_ER,0.00022176787
1242,Nuclei.Nuclei_Granularity_4_Mito,0.0002213646
168,Cytoplasm.Cytoplasm_Granularity_5_ER,0.00022116456
540,Cells.Cells_Granularity_15_Brightfield,0.00022098195
955,Cytoplasm.Cytoplasm_Granularity_4_Mito,0.00022086482
295,Cells.Cells_Intensity_IntegratedIntensity_Brightfield,0.00022051694
408,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_Brightfield_4of4,0.00022022983
311,Cytoplasm.Cytoplasm_AreaShape_MedianRadius,0.00022008616
274,Cytoplasm.Cytoplasm_Correlation_Manders_Mito_RNA,0.00021993137
519,Cytoplasm.Cytoplasm_Correlation_RWC_ER_Mito,0.00021966115
4,Cells.Cells_Intensity_MaxIntensity_DNA,0.00021963306
1170,Cytoplasm.Cytoplasm_Correlation_K_RNA_DNA,0.00021933357
302,Nuclei.Nuclei_Granularity_15_AGP,0.00021911437
949,Cytoplasm.Cytoplasm_Correlation_K_RNA_Brightfield,0.00021808919
77,Cells.Cells_Correlation_Manders_AGP_RNA,0.00021801055
972,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_RNA_3of4,0.00021797026
939,Cytoplasm.Cytoplasm_Granularity_14_Mito,0.0002179089
1283,Nuclei.Nuclei_Intensity_StdIntensity_ER,0.00021783155
217,Cells.Cells_Correlation_Manders_Brightfield_AGP,0.00021712671
856,Cells.Cells_Granularity_4_Mito,0.00021687531
860,Nuclei.Nuclei_Correlation_K_Brightfield_RNA,0.00021615156
438,Cells.Cells_Intensity_MedianIntensity_DNA,0.00021512134
455,Cytoplasm.Cytoplasm_Correlation_K_ER_AGP,0.00021478579
1214,Cytoplasm.Cytoplasm_Correlation_K_DNA_Mito,0.00021411615
1291,Nuclei.Nuclei_Granularity_4_RNA,0.00021316492
205,Cells.Cells_RadialDistribution_MeanFrac_ER_2of4,0.00021284689
246,Cells.Cells_Correlation_Manders_RNA_Mito,0.00021278663
140,Cytoplasm.Cytoplasm_Intensity_IntegratedIntensity_Mito,0.00021277656
969,Nuclei.Nuclei_AreaShape_Zernike_3_1,0.00021269375
574,Cells.Cells_Granularity_6_RNA,0.00021195755
1293,Nuclei.Nuclei_Correlation_RWC_AGP_DNA,0.00021171775
503,Cytoplasm.Cytoplasm_Correlation_Manders_Mito_ER,0.00021102493
105,Cells.Cells_Correlation_Manders_ER_RNA,0.0002104929
446,Cytoplasm.Cytoplasm_Granularity_11_RNA,0.00021035173
1259,Cells.Cells_RadialDistribution_FracAtD_Mito_4of4,0.0002101183
1167,Cytoplasm.Cytoplasm_Correlation_Overlap_DNA_ER,0.00021008447
762,Nuclei.Nuclei_Intensity_MeanIntensity_AGP,0.00020979648
709,Nuclei.Nuclei_Granularity_3_Mito,0.0002097783
448,Cells.Cells_Correlation_Manders_ER_AGP,0.00020938566
1058,Nuclei.Nuclei_Granularity_9_AGP,0.00020819742
50,Cytoplasm.Cytoplasm_AreaShape_Zernike_7_3,0.0002079208
265,Cells.Cells_Intensity_UpperQuartileIntensity_RNA,0.00020777677
1106,Nuclei.Nuclei_Intensity_MinIntensity_Mito,0.00020608098
695,Nuclei.Nuclei_Granularity_3_RNA,0.00020569352
1070,Nuclei.Nuclei_Intensity_MaxIntensityEdge_RNA,0.00020523049
1286,Cells.Cells_RadialDistribution_RadialCV_RNA_4of4,0.0002049858
393,Cells.Cells_RadialDistribution_FracAtD_RNA_3of4,0.00020470549
512,Cells.Cells_RadialDistribution_RadialCV_Mito_2of4,0.00020467867
1150,Nuclei.Nuclei_Correlation_Manders_RNA_ER,0.00020390045
1116,Cytoplasm.Cytoplasm_Correlation_K_Brightfield_Mito,0.00020353838
621,Cells.Cells_Granularity_14_AGP,0.00020331061
639,Nuclei.Nuclei_Granularity_15_Brightfield,0.00020329948
437,Nuclei.Nuclei_Intensity_MinIntensityEdge_Mito,0.00020194698
843,Cytoplasm.Cytoplasm_Granularity_10_AGP,0.00020163137
432,Cells.Cells_Correlation_K_ER_Brightfield,0.00020060904
562,Cells.Cells_Correlation_RWC_RNA_Mito,0.00019959267
671,Cells.Cells_AreaShape_Zernike_6_4,0.00019907256
1050,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_AGP_4of4,0.00019841129
239,Cells.Cells_Granularity_11_RNA,0.0001983293
1181,Nuclei.Nuclei_Intensity_MinIntensity_RNA,0.00019734765
1184,Cytoplasm.Cytoplasm_Granularity_6_ER,0.00019711978
607,Nuclei.Nuclei_Granularity_14_Mito,0.00019580578
1081,Cells.Cells_Intensity_IntegratedIntensityEdge_Brightfield,0.00019550833
244,Cells.Cells_RadialDistribution_MeanFrac_Brightfield_4of4,0.00019511727
536,Nuclei.Nuclei_Intensity_LowerQuartileIntensity_AGP,0.00019504827
150,Nuclei.Nuclei_RadialDistribution_MeanFrac_ER_2of4,0.00019502988
1148,Nuclei.Nuclei_RadialDistribution_RadialCV_RNA_2of4,0.00019486637
445,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.00019443742
753,Cytoplasm.Cytoplasm_Granularity_4_AGP,0.00019419006
1297,Cells.Cells_Correlation_K_DNA_RNA,0.00019294996
725,Cytoplasm.Cytoplasm_Intensity_MedianIntensity_DNA,0.0001926835
83,Cytoplasm.Cytoplasm_Granularity_15_AGP,0.00019234091
1131,Cytoplasm.Cytoplasm_Granularity_7_Brightfield,0.00019181131
884,Cells.Cells_Correlation_Manders_AGP_DNA,0.00019167371
355,Cells.Cells_RadialDistribution_MeanFrac_ER_3of4,0.00019129377
1046,Cytoplasm.Cytoplasm_Granularity_11_AGP,0.00019107261
320,Cytoplasm.Cytoplasm_Granularity_12_RNA,0.00019054653
1273,Cytoplasm.Cytoplasm_Intensity_UpperQuartileIntensity_AGP,0.00019039669
576,Nuclei.Nuclei_AreaShape_Zernike_5_1,0.00019034282
41,Cytoplasm.Cytoplasm_AreaShape_MeanRadius,0.000189335
115,Nuclei.Nuclei_Intensity_MassDisplacement_Brightfield,0.00018927295
1109,Cells.Cells_Granularity_12_RNA,0.00018862837
173,Cells.Cells_Correlation_K_AGP_DNA,0.00018796723
1043,Nuclei.Nuclei_RadialDistribution_MeanFrac_ER_1of4,0.000187396
1323,Nuclei.Nuclei_Intensity_MedianIntensity_ER,0.00018731541
1003,Nuclei.Nuclei_RadialDistribution_RadialCV_AGP_4of4,0.0001872326
883,Cytoplasm.Cytoplasm_Correlation_K_ER_RNA,0.00018704061
1308,Cytoplasm.Cytoplasm_Correlation_Manders_RNA_Brightfield,0.0001867474
548,Cells.Cells_AreaShape_EulerNumber,0.0001856119
729,Nuclei.Nuclei_Granularity_15_Mito,0.000184924
43,Cells.Cells_Granularity_3_ER,0.00018481615
431,Cytoplasm.Cytoplasm_Correlation_RWC_DNA_ER,0.00018459231
76,Nuclei.Nuclei_Correlation_K_AGP_Brightfield,0.00018452611
184,Nuclei.Nuclei_Granularity_9_Mito,0.00018450143
573,Cells.Cells_RadialDistribution_FracAtD_AGP_1of4,0.00018435885
1154,Cells.Cells_RadialDistribution_RadialCV_RNA_2of4,0.00018411638
1010,Nuclei.Nuclei_Granularity_6_ER,0.00018367922
1204,Nuclei.Nuclei_RadialDistribution_MeanFrac_AGP_4of4,0.00018347666
557,Nuclei.Nuclei_Intensity_LowerQuartileIntensity_DNA,0.00018239835
347,Cytoplasm.Cytoplasm_Granularity_13_AGP,0.00018162078
14,Cells.Cells_Correlation_K_DNA_Mito,0.00018149371
943,Cytoplasm.Cytoplasm_AreaShape_Zernike_4_2,0.00018104356
816,Cells.Cells_Intensity_IntegratedIntensityEdge_ER,0.00018101843
481,Nuclei.Nuclei_Granularity_11_ER,0.0001807937
880,Cytoplasm.Cytoplasm_Granularity_12_Brightfield,0.00018026885
1141,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_AGP_4of4,0.0001802208
181,Cytoplasm.Cytoplasm_Correlation_Manders_ER_Mito,0.00017937085
1299,Nuclei.Nuclei_Correlation_K_Brightfield_Mito,0.0001792619
527,Nuclei.Nuclei_Intensity_MeanIntensity_ER,0.00017902676
770,Nuclei.Nuclei_AreaShape_MeanRadius,0.00017900308
1117,Nuclei.Nuclei_Correlation_K_ER_Brightfield,0.00017865922
44,Cytoplasm.Cytoplasm_Correlation_K_RNA_AGP,0.00017830385
126,Cytoplasm.Cytoplasm_Correlation_K_Brightfield_ER,0.00017802832
266,Cells.Cells_AreaShape_Zernike_3_1,0.00017523541
581,Nuclei.Nuclei_RadialDistribution_MeanFrac_AGP_2of4,0.00017486334
1142,Cells.Cells_Intensity_LowerQuartileIntensity_ER,0.00017481757
907,Cytoplasm.Cytoplasm_Correlation_RWC_RNA_Brightfield,0.00017435552
48,Nuclei.Nuclei_Granularity_7_Brightfield,0.00017386627
407,Cytoplasm.Cytoplasm_Granularity_7_RNA,0.00017373562
1314,Nuclei.Nuclei_Correlation_Manders_AGP_Mito,0.00017360637
290,Cells.Cells_Correlation_K_Brightfield_Mito,0.00017355566
26,Cytoplasm.Cytoplasm_AreaShape_Zernike_6_4,0.00017332827
402,Nuclei.Nuclei_Intensity_MaxIntensityEdge_ER,0.00017322702
983,Cells.Cells_Intensity_StdIntensityEdge_ER,0.00017317392
784,Nuclei.Nuclei_RadialDistribution_MeanFrac_DNA_3of4,0.00017291796
466,Cells.Cells_Intensity_MedianIntensity_RNA,0.00017290315
787,Cytoplasm.Cytoplasm_AreaShape_Zernike_8_2,0.0001725882
172,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_RNA,0.00017233759
428,Cells.Cells_Correlation_K_Brightfield_ER,0.00017208254
121,Cells.Cells_Granularity_3_AGP,0.00017188668
186,Cells.Cells_Correlation_K_Mito_AGP,0.0001717619
475,Nuclei.Nuclei_Correlation_Manders_DNA_RNA,0.00017121302
1,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_Brightfield_3of4,0.00017096066
337,Cytoplasm.Cytoplasm_Correlation_Correlation_DNA_Mito,0.0001699259
778,Nuclei.Nuclei_Intensity_LowerQuartileIntensity_ER,0.00016935573
137,Cells.Cells_Granularity_7_Brightfield,0.00016901144
504,Nuclei.Nuclei_AreaShape_Zernike_2_2,0.000168469
989,Cytoplasm.Cytoplasm_Correlation_K_RNA_ER,0.00016784316
604,Cells.Cells_Intensity_StdIntensity_RNA,0.00016783387
317,Cells.Cells_Correlation_Manders_Brightfield_RNA,0.00016775336
703,Nuclei.Nuclei_Intensity_LowerQuartileIntensity_Mito,0.00016772692
848,Cells.Cells_Correlation_K_ER_DNA,0.00016730346
728,Cytoplasm.Cytoplasm_AreaShape_Zernike_9_5,0.00016695993
247,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4,0.00016648053
1227,Nuclei.Nuclei_Correlation_Overlap_DNA_RNA,0.00016619421
1189,Cells.Cells_Correlation_K_ER_AGP,0.00016580684
909,Cells.Cells_Correlation_K_Brightfield_RNA,0.00016553362
1074,Cytoplasm.Cytoplasm_Correlation_RWC_Mito_AGP,0.00016514052
267,Nuclei.Nuclei_Granularity_14_AGP,0.0001648951
387,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_ER_2of4,0.00016484947
1086,Cytoplasm.Cytoplasm_Granularity_5_RNA,0.00016468276
204,Cells.Cells_RadialDistribution_RadialCV_RNA_1of4,0.00016457884
228,Cells.Cells_Intensity_IntegratedIntensity_DNA,0.00016437835
219,Cells.Cells_Correlation_RWC_AGP_Brightfield,0.00016415192
744,Cells.Cells_Granularity_15_RNA,0.00016396264
484,Cells.Cells_AreaShape_MedianRadius,0.00016332607
230,Cells.Cells_AreaShape_Zernike_7_7,0.00016319857
429,Cytoplasm.Cytoplasm_AreaShape_Orientation,0.00016295433
1135,Cytoplasm.Cytoplasm_Intensity_MaxIntensityEdge_ER,0.00016244825
1252,Cytoplasm.Cytoplasm_Correlation_Manders_ER_AGP,0.00016158646
221,Nuclei.Nuclei_Correlation_RWC_AGP_Brightfield,0.00016080753
192,Nuclei.Nuclei_Intensity_MinIntensityEdge_DNA,0.0001604347
319,Cells.Cells_Intensity_MedianIntensity_Mito,0.00016011609
1065,Cytoplasm.Cytoplasm_AreaShape_Zernike_6_0,0.0001599915
442,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_RNA_3of4,0.00015868033
1321,Cells.Cells_Intensity_StdIntensity_AGP,0.00015836926
610,Cells.Cells_Correlation_K_ER_Mito,0.0001580297
487,Cytoplasm.Cytoplasm_Correlation_Manders_Brightfield_ER,0.00015765101
1061,Cells.Cells_Intensity_IntegratedIntensity_Mito,0.0001573673
1198,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_4of4,0.00015680064
599,Nuclei.Nuclei_Granularity_11_RNA,0.0001561146
308,Cells.Cells_Intensity_UpperQuartileIntensity_AGP,0.00015605098
1246,Nuclei.Nuclei_RadialDistribution_RadialCV_AGP_2of4,0.00015599023
561,Cells.Cells_Granularity_12_ER,0.00015572352
369,Cells.Cells_Correlation_RWC_RNA_DNA,0.00015568527
789,Nuclei.Nuclei_RadialDistribution_RadialCV_DNA_2of4,0.00015566745
768,Cytoplasm.Cytoplasm_AreaShape_Zernike_1_1,0.00015512992
564,Nuclei.Nuclei_Granularity_1_AGP,0.00015489395
839,Nuclei.Nuclei_Intensity_IntegratedIntensity_DNA,0.00015482659
615,Cells.Cells_RadialDistribution_FracAtD_ER_3of4,0.00015482379
649,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,0.00015405634
149,Cells.Cells_Intensity_StdIntensityEdge_AGP,0.00015351636
231,Cells.Cells_Intensity_MinIntensity_DNA,0.00015286836
260,Cells.Cells_Intensity_IntegratedIntensityEdge_RNA,0.00015232839
1125,Cytoplasm.Cytoplasm_Correlation_Correlation_DNA_RNA,0.00015179544
1205,Nuclei.Nuclei_Location_MaxIntensity_X_RNA,0.00015175295
984,Nuclei.Nuclei_RadialDistribution_FracAtD_Mito_3of4,0.00015134006
835,Nuclei.Nuclei_Intensity_MaxIntensityEdge_Brightfield,0.00015107507
2,Cytoplasm.Cytoplasm_Correlation_Manders_Brightfield_AGP,0.0001509655
954,Cells.Cells_Correlation_Manders_Mito_AGP,0.00015027718
10,Nuclei.Nuclei_RadialDistribution_FracAtD_RNA_1of4,0.00015023397
582,Cells.Cells_Intensity_MADIntensity_RNA,0.00014979778
1274,Cells.Cells_Granularity_8_AGP,0.00014938776
785,Nuclei.Nuclei_Granularity_3_AGP,0.00014907302
350,Cytoplasm.Cytoplasm_Granularity_7_Mito,0.00014878844
786,Nuclei.Nuclei_Correlation_Manders_AGP_ER,0.00014851768
514,Cells.Cells_Correlation_K_Brightfield_DNA,0.00014821236
692,Cells.Cells_Intensity_MaxIntensity_RNA,0.00014815651
921,Nuclei.Nuclei_Granularity_9_DNA,0.00014773986
928,Cytoplasm.Cytoplasm_Intensity_LowerQuartileIntensity_Mito,0.0001465347
720,Nuclei.Nuclei_Correlation_Overlap_DNA_ER,0.00014620138
757,Nuclei.Nuclei_Granularity_13_DNA,0.0001460608
656,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_DNA_3of4,0.00014596495
227,Nuclei.Nuclei_AreaShape_Perimeter,0.00014588791
783,Cells.Cells_Correlation_RWC_ER_DNA,0.00014571188
750,Nuclei.Nuclei_AreaShape_Zernike_7_1,0.00014560079
1114,Nuclei.Nuclei_Intensity_MedianIntensity_AGP,0.0001455991
759,Nuclei.Nuclei_Correlation_RWC_ER_Mito,0.00014548462
1108,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_Mito_3of4,0.00014537488
963,Cytoplasm.Cytoplasm_AreaShape_Zernike_4_0,0.00014523517
253,Nuclei.Nuclei_AreaShape_Zernike_8_0,0.00014497901
1053,Cells.Cells_Correlation_RWC_ER_RNA,0.00014452523
1263,Cytoplasm.Cytoplasm_Correlation_K_AGP_Brightfield,0.00014433432
922,Cytoplasm.Cytoplasm_Correlation_Manders_RNA_AGP,0.00014427326
1022,Nuclei.Nuclei_Correlation_RWC_AGP_Mito,0.00014348829
967,Cells.Cells_Correlation_Manders_AGP_ER,0.00014325677
1199,Nuclei.Nuclei_RadialDistribution_FracAtD_RNA_2of4,0.00014263275
973,Nuclei.Nuclei_Correlation_Manders_ER_Brightfield,0.00014196431
280,Cytoplasm.Cytoplasm_Correlation_Overlap_DNA_RNA,0.00014157749
28,Nuclei.Nuclei_Granularity_8_RNA,0.00014151895
544,Cytoplasm.Cytoplasm_Correlation_Manders_RNA_Mito,0.00014143545
417,Cells.Cells_Granularity_10_RNA,0.00014123057
831,Cells.Cells_Granularity_13_RNA,0.00014107134
377,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.00014103898
441,Nuclei.Nuclei_Granularity_10_DNA,0.00014094135
918,Cytoplasm.Cytoplasm_Intensity_MinIntensity_DNA,0.0001406324
1164,Cells.Cells_Intensity_IntegratedIntensity_ER,0.00013994225
485,Cells.Cells_Correlation_K_RNA_Brightfield,0.00013882366
1133,Cells.Cells_RadialDistribution_RadialCV_DNA_2of4,0.00013858033
931,Cytoplasm.Cytoplasm_AreaShape_Zernike_8_8,0.00013809933
522,Cells.Cells_RadialDistribution_MeanFrac_ER_1of4,0.00013809321
143,Nuclei.Nuclei_Correlation_Manders_Brightfield_AGP,0.00013708597
947,Nuclei.Nuclei_RadialDistribution_RadialCV_ER_2of4,0.0001370683
1294,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_ER_3of4,0.00013697444
893,Cytoplasm.Cytoplasm_Granularity_12_AGP,0.00013687082
575,Nuclei.Nuclei_Granularity_2_DNA,0.00013628232
223,Cells.Cells_AreaShape_MajorAxisLength,0.00013611733
799,Nuclei.Nuclei_Correlation_K_AGP_DNA,0.00013585831
145,Nuclei.Nuclei_AreaShape_MinorAxisLength,0.00013572388
1272,Cells.Cells_Location_CenterMassIntensity_X_AGP,0.00013555502
867,Cells.Cells_Granularity_15_Mito,0.00013512818
8,Nuclei.Nuclei_Intensity_MinIntensityEdge_RNA,0.00013494323
828,Cytoplasm.Cytoplasm_Intensity_MeanIntensity_DNA,0.00013468688
642,Cells.Cells_AreaShape_Zernike_8_4,0.00013446162
508,Nuclei.Nuclei_Intensity_UpperQuartileIntensity_AGP,0.00013346871
1236,Cytoplasm.Cytoplasm_Correlation_Manders_AGP_DNA,0.00013307978
641,Nuclei.Nuclei_Correlation_RWC_Brightfield_AGP,0.00013259296
372,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_DNA_2of4,0.00013252218
580,Nuclei.Nuclei_AreaShape_Zernike_7_5,0.0001324215
546,Cells.Cells_RadialDistribution_MeanFrac_ER_4of4,0.00013213983
242,Cells.Cells_Location_MaxIntensity_Y_AGP,0.00013184863
272,Nuclei.Nuclei_Granularity_10_AGP,0.00013139949
661,Cells.Cells_AreaShape_Zernike_7_3,0.0001311755
634,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,0.00013078788
1048,Cells.Cells_AreaShape_MinFeretDiameter,0.00013029561
1179,Cytoplasm.Cytoplasm_Correlation_K_Brightfield_RNA,0.0001302329
790,Cytoplasm.Cytoplasm_Granularity_7_ER,0.00012977203
144,Cytoplasm.Cytoplasm_Granularity_3_RNA,0.00012938805
807,Nuclei.Nuclei_Intensity_MADIntensity_Mito,0.00012903522
82,Cytoplasm.Cytoplasm_Intensity_MinIntensity_RNA,0.00012890036
1191,Nuclei.Nuclei_Correlation_K_ER_DNA,0.00012866077
73,Cells.Cells_Correlation_RWC_AGP_Mito,0.00012829776
767,Cytoplasm.Cytoplasm_Intensity_StdIntensityEdge_Mito,0.00012812015
1268,Cells.Cells_Intensity_LowerQuartileIntensity_Mito,0.00012801502
1155,Cytoplasm.Cytoplasm_AreaShape_MaximumRadius,0.0001276209
941,Cells.Cells_AreaShape_Zernike_7_5,0.00012751854
5,Cells.Cells_Granularity_9_Mito,0.00012737716
367,Cells.Cells_RadialDistribution_RadialCV_Brightfield_2of4,0.00012706971
1233,Nuclei.Nuclei_Correlation_K_ER_AGP,0.00012682253
914,Cells.Cells_AreaShape_Orientation,0.00012656796
310,Nuclei.Nuclei_RadialDistribution_MeanFrac_DNA_2of4,0.00012645622
425,Cells.Cells_AreaShape_Extent,0.00012628596
1105,Nuclei.Nuclei_Intensity_MaxIntensity_DNA,0.00012619741
645,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_AGP_3of4,0.00012578077
1317,Nuclei.Nuclei_Granularity_12_ER,0.00012514892
344,Cytoplasm.Cytoplasm_Intensity_IntegratedIntensity_DNA,0.00012491673
853,Cytoplasm.Cytoplasm_Granularity_13_RNA,0.00012472497
528,Cytoplasm.Cytoplasm_Granularity_8_RNA,0.0001246988
1201,Cells.Cells_Neighbors_SecondClosestObjectNumber_Adjacent,0.00012467493
333,Cytoplasm.Cytoplasm_Correlation_K_DNA_AGP,0.0001245972
1071,Nuclei.Nuclei_Correlation_K_ER_Mito,0.00012451969
34,Cytoplasm.Cytoplasm_Correlation_RWC_Mito_DNA,0.00012440167
865,Nuclei.Nuclei_Correlation_K_Brightfield_ER,0.00012437726
515,Cells.Cells_AreaShape_MeanRadius,0.00012398655
124,Nuclei.Nuclei_Correlation_Manders_Brightfield_ER,0.0001239843
395,Nuclei.Nuclei_Intensity_MaxIntensity_AGP,0.00012381762
488,Cytoplasm.Cytoplasm_Intensity_UpperQuartileIntensity_RNA,0.00012350737
563,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_DNA_1of4,0.00012254193
315,Cytoplasm.Cytoplasm_Correlation_RWC_RNA_DNA,0.00012252016
539,Cytoplasm.Cytoplasm_AreaShape_Zernike_5_1,0.000122022706
444,Cytoplasm.Cytoplasm_Correlation_Manders_DNA_RNA,0.000121785844
1275,Nuclei.Nuclei_Location_MaxIntensity_Y_DNA,0.00012171345
392,Nuclei.Nuclei_RadialDistribution_FracAtD_Brightfield_2of4,0.000121649435
322,Cells.Cells_Children_Cytoplasm_Count,0.00012151835
142,Cytoplasm.Cytoplasm_Granularity_9_RNA,0.00012144475
67,Cells.Cells_Intensity_IntegratedIntensityEdge_DNA,0.00012141058
579,Cells.Cells_Number_Object_Number,0.000121142664
1055,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_Mito_2of4,0.00012108032
904,Cytoplasm.Cytoplasm_Granularity_6_Brightfield,0.000119697106
913,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_Mito_4of4,0.000119271324
452,Cells.Cells_AreaShape_Center_Y,0.00011908393
38,Cytoplasm.Cytoplasm_Granularity_4_RNA,0.00011878319
1130,Cells.Cells_Correlation_RWC_DNA_Mito,0.0001187484
936,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_AGP_2of4,0.00011872255
12,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_DNA_4of4,0.00011806112
895,Nuclei.Nuclei_Granularity_16_Mito,0.00011766648
982,Cells.Cells_Correlation_Correlation_AGP_Brightfield,0.00011750978
637,Cells.Cells_AreaShape_Zernike_4_2,0.00011746732
1113,Cells.Cells_Neighbors_FirstClosestObjectNumber_Adjacent,0.00011746221
764,Cells.Cells_RadialDistribution_MeanFrac_Mito_4of4,0.0001174519
940,Nuclei.Nuclei_Correlation_Manders_Brightfield_Mito,0.00011727641
916,Cells.Cells_Correlation_Manders_ER_Mito,0.00011703848
560,Cytoplasm.Cytoplasm_Granularity_16_ER,0.00011692953
346,Cytoplasm.Cytoplasm_Parent_Nuclei,0.000116816125
818,Nuclei.Nuclei_Correlation_Manders_RNA_DNA,0.00011656754
696,Nuclei.Nuclei_AreaShape_Zernike_9_7,0.00011654417
233,Cytoplasm.Cytoplasm_Granularity_3_Brightfield,0.00011620417
1028,Nuclei.Nuclei_RadialDistribution_FracAtD_Mito_4of4,0.000116037896
673,Nuclei.Nuclei_Correlation_K_AGP_ER,0.00011595667
1229,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_ER_1of4,0.00011564935
51,Cytoplasm.Cytoplasm_Correlation_Manders_ER_DNA,0.00011528142
88,Cytoplasm.Cytoplasm_Granularity_7_AGP,0.000114853974
1059,Cytoplasm.Cytoplasm_Intensity_MaxIntensity_AGP,0.000114051785
275,Nuclei.Nuclei_Granularity_16_DNA,0.00011390808
991,Cells.Cells_Correlation_K_AGP_Brightfield,0.000113856186
968,Cytoplasm.Cytoplasm_Granularity_3_Mito,0.000113823284
1024,Nuclei.Nuclei_Correlation_Manders_ER_DNA,0.00011367599
91,Nuclei.Nuclei_Location_MaxIntensity_X_DNA,0.00011307783
304,Nuclei.Nuclei_Intensity_IntegratedIntensityEdge_ER,0.00011277068
747,Cytoplasm.Cytoplasm_RadialDistribution_FracAtD_Brightfield_2of4,0.000112043264
1277,Cytoplasm.Cytoplasm_RadialDistribution_RadialCV_AGP_3of4,0.000112031375
933,Cytoplasm.Cytoplasm_Granularity_4_ER,0.00011179152
325,Nuclei.Nuclei_Correlation_K_DNA_Mito,0.00011174082
382,Nuclei.Nuclei_Granularity_10_RNA,0.00011172875
182,Cells.Cells_Intensity_UpperQuartileIntensity_DNA,0.000111518464
254,Nuclei.Nuclei_AreaShape_Zernike_7_3,0.00011125551
829,Cells.Cells_Correlation_Overlap_Mito_RNA,0.00011092702
1147,Cells.Cells_Granularity_14_ER,0.00011090301
1075,Cells.Cells_RadialDistribution_FracAtD_Brightfield_2of4,0.00011086354
418,Cells.Cells_Granularity_13_ER,0.00011080822
876,Cytoplasm.Cytoplasm_RadialDistribution_MeanFrac_Brightfield_1of4,0.0001096271
840,Cells.Cells_Location_MaxIntensity_Y_RNA,0.00010949668
999,Cells.Cells_Correlation_RWC_RNA_Brightfield,0.00010933309
1139,Nuclei.Nuclei_RadialDistribution_FracAtD_AGP_3of4,0.00010891408
1127,Cells.Cells_AreaShape_Zernike_2_2,0.00010859497
1258,Cells.Cells_Correlation_Manders_ER_Brightfield,0.00010824026
20,Cytoplasm.Cytoplasm_Intensity_MassDisplacement_AGP,0.00010808417
318,Cells.Cells_Granularity_4_ER,0.00010805438
