,JNK inhibitor,LXR agonist,inosine monophosphate dehydrogenase inhibitor,mTOR inhibitor,CHK inhibitor,glycogen synthase kinase inhibitor,RAF inhibitor,p38 MAPK inhibitor,IGF-1 inhibitor,histone lysine methyltransferase inhibitor,pyruvate dehydrogenase kinase inhibitor,kinesin inhibitor,p21 activated kinase inhibitor,HMGCR inhibitor,tumor necrosis factor production inhibitor,FGFR inhibitor,JAK inhibitor,BCL inhibitor,protein tyrosine kinase inhibitor,PARP inhibitor,protein arginine N-methyltransferase inhibitor,hepatocyte growth factor receptor inhibitor,bromodomain inhibitor,Aurora kinase inhibitor,tricyclic antidepressant,smoothened receptor agonist,MAP kinase inhibitor,androgen receptor modulator,histone lysine demethylase inhibitor,ubiquitin specific protease inhibitor,hypoxia inducible factor inhibitor,antihistamine,acetylcholine receptor antagonist,CDK inhibitor,phospholipase inhibitor,HDAC inhibitor,beta-catenin inhibitor,CDC inhibitor,Bcr-Abl kinase inhibitor,phosphoinositide dependent kinase inhibitor,phosphodiesterase inhibitor,DYRK inhibitor,DNA inhibitor,MDM inhibitor,EGFR inhibitor,MEK inhibitor
0,5.028818303112658,4.882284374408988,4.075211542917741,2.4721837073169963,1.6095332307977637,1.3622640809098163,1.1788212251192725,1.0263131977893125,0.9430398896879606,0.8790880145170825,0.8318787618845407,0.7937102577685651,0.7861177669183896,0.772372003198375,0.6655821772905378,0.6388072156985805,0.46715709584981835,0.43573355825761917,0.40842059015338306,0.4052912686266842,0.36265555014651957,0.35666242698088774,0.33296081406134387,0.30053248816967615,0.2807920869678969,0.26596887006168984,0.25001042727660977,0.2292260873714069,0.2260514062141839,0.20864312866002474,0.20833089696954174,0.19379448355656767,0.1656027510608794,0.16124115310745188,0.144228150057005,0.14201335099910525,0.115081290345096,0.1115497982554757,0.10508574593436365,0.10085142999283273,0.10058499345221159,0.08344307186343573,0.07549439211255082,0.07136598060587251,0.0690465410070212,0.05858807679858651
0,7.857419580756408,8.156189888744368,8.67775874895299,4.760781918084542,4.905539194390321,3.897708500852436,1.3002431989014536,1.8992460623770868,1.1364092125564293,1.3730998272461292,1.288983438917456,5.2729396715702315,2.1557012254177517,0.9187809510952211,0.9281173717468248,1.1397440927084677,0.731672406989188,1.025949942274136,0.8940113935587359,1.0510705991747784,0.630876817796341,0.6484459137041023,0.45729382279300124,0.5258697601778667,0.49462387575928796,0.5969877835165754,0.5339412138388554,0.5149127868383457,0.39407386133251787,0.7179522789709958,0.44580070669813016,0.38400537515656163,0.475534315194785,0.3177986459856145,0.28637701095395934,0.21425423722020026,0.25244045749820826,0.3429775702153554,0.3608071387761188,0.20262784346119245,0.21617860306347114,0.134325236470082,0.15954180414376848,0.1389636515814523,0.10811560482518995,0.11037104484821228
0,9.645941446420364,9.116994326257062,11.342909863682657,6.690187089125889,8.197785043480614,5.709486968850115,1.6712946975502798,2.724934561668867,1.8291877389177869,1.635993385448314,1.659232389353548,7.526604498317731,2.971356871678775,1.1251944321880916,1.1475245086052894,1.2548996365478777,0.8600663904904989,1.2327814441469833,1.5646561160533266,1.1687629255185454,0.7317446887546296,0.766414143998381,1.026257987702977,0.6085552786487264,0.6996274158084252,0.9719011119375008,1.0039084343367548,0.9007030371876802,0.6236531338565736,1.595831768908956,0.648072118446816,0.5782952690056364,0.6281235538219739,0.4972994751286913,0.3986389165526807,0.3495048360543838,0.39001492989943415,0.5744379496204083,0.43877221411263384,0.3091082421451132,0.2966988736425979,0.22315961068582135,0.25063594708579356,0.182887734559583,0.18642044944124564,0.14571657128326904
0,10.623518436425652,12.308275705652804,17.38157254273937,8.43381730085614,9.540010930779047,7.26037062766993,2.9546169837016896,2.8902063556195823,2.1562349501049036,2.4380790709193056,2.285252534853945,8.236930687756605,3.2343406194538296,1.325391577161394,1.3451469893433738,1.847893750883241,1.313712213111031,1.7443349021085188,1.8931704985331923,1.8740011469534505,0.893138685953394,1.0723286875615718,1.137831180755229,0.7584383733110707,0.8761999961849639,1.20263468446266,1.1731145222516586,1.138314338951694,0.79557995643151,1.7760479572125067,0.8406300398996549,0.7221193584958114,0.9070182536409747,0.669807747435937,0.4953810068990435,0.5076065350856915,0.5909413578730573,0.7888200757661734,0.5889214588230117,0.4120948172804236,0.3840110566014453,0.32758298105840733,0.3454774736835568,0.22811073651910282,0.28527307385811185,0.19219162632434544
0,11.569416201423321,12.635430514610194,17.88871300979328,9.162055154515018,9.766210980348966,7.5744560695031256,3.0932094400496,3.135279837798579,2.3149730849384946,2.8738020176787673,2.4805783232566614,8.664723069157981,3.330351872769389,1.681327785121016,1.4720020956832847,2.0185377461352885,1.4288118714251694,1.8945647701940878,2.211849076892793,2.047895108936688,1.0325961667082149,1.260715948725414,1.3005355333481696,1.2095255959927536,1.0153371917954377,1.3058838470998575,1.291924784366992,1.28180093841639,0.9105399211073288,2.020418762228012,0.9907960492781619,0.8627773949384764,1.0222678830860237,0.7561522260252282,0.676802581763201,0.6793445412530112,0.8407486811397751,0.8930186743028605,0.7119276196824229,0.5883302827196353,0.5179864521524817,0.3680574970056283,0.6307218862130589,0.3148975781521491,0.340871709842364,0.23676448709998463
0,16.857697466535328,19.354676546356227,23.908863309797226,11.668649773642217,12.732103421241408,9.632496678879383,3.7584347119459065,3.4939519992874093,2.9560171575353684,3.3493328004080722,2.8819288222988044,15.960989302924213,3.932460809601511,2.029654365404967,1.7862998690633027,3.2800651247754673,1.9094837166353207,2.7243428745473155,2.7960616683963497,2.400353427627071,1.168969278525657,1.738072139256734,1.4240546605352313,1.6888460521069701,1.6083840447148468,1.6954197120643313,1.4612708815011861,1.5397646027600003,1.4858166225984315,2.189049102614641,1.230202769938152,1.158156048232257,1.3185180130873801,0.9611721486857365,0.8585408067208549,0.7542038524946583,1.0169262735388007,1.0578207489717057,0.7854148647811052,0.663771070155664,0.6859119026000025,0.43087850479517903,0.7051411330908252,0.35822923916386884,0.4116727730939609,0.27819824019385964
